Year,Economy,Economy Label,CargoType,CargoType Label,Metric tons in thousands,Metric tons in thousands Footnote,Metric tons in thousands Missing value
2014,540,"New Caledonia",20,"Total goods discharged",2617.219,"Majority reported direct data",
2014,540,"New Caledonia",30,"Freight loaded and discharged",7512.65,,
2014,554,"New Zealand",11,"Crude oil loaded",1571.968,"Majority reported mirror data",
2014,554,"New Zealand",12,"Other tanker trade loaded",2289.554,"Majority reported mirror data",
2014,554,"New Zealand",13,"Dry cargo loaded",30429.24,"Majority reported mirror data",
2014,554,"New Zealand",10,"Total goods loaded",34290.762,"Majority reported mirror data",
2014,554,"New Zealand",21,"Crude oil discharged",4945.677,,
2014,554,"New Zealand",22,"Other tanker trade discharged",3043.244,,
2014,554,"New Zealand",23,"Dry cargo discharged",12576.6,,
2014,554,"New Zealand",20,"Total goods discharged",20565.521,,
2014,554,"New Zealand",30,"Freight loaded and discharged",54856.283,,
2014,558,"Nicaragua",11,"Crude oil loaded",0,"Majority reported mirror data",
2014,558,"Nicaragua",12,"Other tanker trade loaded",210.731,"Majority reported mirror data",
2014,558,"Nicaragua",13,"Dry cargo loaded",1219.596,"Majority reported mirror data",
2014,558,"Nicaragua",10,"Total goods loaded",1430.328,"Majority reported mirror data",
2014,558,"Nicaragua",21,"Crude oil discharged",686.625,,
2014,558,"Nicaragua",22,"Other tanker trade discharged",613.135,,
2014,558,"Nicaragua",23,"Dry cargo discharged",2196.051,,
2014,558,"Nicaragua",20,"Total goods discharged",3495.81,,
2014,558,"Nicaragua",30,"Freight loaded and discharged",4926.138,,
2014,562,"Niger",12,"Other tanker trade loaded",124.178,"Majority reported mirror data",
2014,562,"Niger",13,"Dry cargo loaded",73.686,"Majority reported mirror data",
2014,562,"Niger",10,"Total goods loaded",197.864,"Majority reported mirror data",
2014,562,"Niger",21,"Crude oil discharged",0,,
2014,562,"Niger",22,"Other tanker trade discharged",99.631,,
