"idper","yearq","year","ager","sex","hispanic","race","race_ethnicity","hincome1","hincome2","marital","popsize","region","msa","locality","educatn1","educatn2","veteran","citizen","newcrime","newoff","seriousviolent","notify","vicservices","locationr","direl","weapon","weapcat","injury","serious","treatment","offenderage","offendersex","offtracenew","wgtviccy","series","newwgt"
"157042449251999999999911606","1993.1","1993","3","2","2","2","2","2","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","2","1","1","2","2","3","2","0","0","1","0","3","2","-1","5465.14564","1","5465.14564"
"157088508489999999999911503","1993.1","1993","1","1","2","1","1","7","-1","1","-1","-1","3","-1","3","-1","-2","-1","1","3","1","2","2","4","4","1","2","0","1","0","3","1","-1","4382.583150001","1","4382.583150001"
"157199304520999999999912601","1993.1","1993","2","1","2","1","1","3","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","6955.85626","1","6955.85626"
"157272472115999999999912501","1993.1","1993","4","1","2","1","1","6","-1","2","-1","-1","1","-1","4","-1","-2","-1","1","4","2","1","2","3","4","2","0","0","1","0","5","1","-1","4894.39245","2","39155.1396"
"157332270346999999999912501","1993.1","1993","4","1","2","1","1","2","-1","5","-1","-1","3","-1","4","-1","-2","-1","2","5","3","2","2","3","5","2","0","0","1","0","4","1","-1","3938.26629","1","3938.26629"
"157387269809999999999932504","1993.1","1993","1","2","2","1","1","3","-1","1","-1","-1","1","-1","2","-1","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","2","2","-1","3766.55595","1","3766.55595"
"158065934465999999999951502","1993.1","1993","2","2","2","1","1","2","-1","2","-1","-1","3","-1","98","-1","-2","-1","1","3","1","2","2","1","4","1","2","0","1","0","98","1","-1","3031.78306","1","3031.78306"
"158065934465999999999951502","1993.1","1993","2","2","2","1","1","2","-1","2","-1","-1","3","-1","98","-1","-2","-1","1","4","2","1","1","1","1","2","0","1","3","2","3","1","-1","3031.78306","1","3031.78306"
"158102339339999999999911603","1993.1","1993","2","2","2","1","1","5","-1","1","-1","-1","2","-1","4","-1","-2","-1","1","4","2","2","2","2","3","2","0","0","1","0","3","1","-1","3842.80826","1","3842.80826"
"158207902840999999999923601","1993.1","1993","4","1","2","1","1","1","-1","4","-1","-1","2","-1","5","-1","-2","-1","1","3","1","1","2","2","4","2","0","1","2","2","4","1","-1","4407.43631","1","4407.43631"
"158207902840999999999923601","1993.1","1993","4","1","2","1","1","1","-1","4","-1","-1","2","-1","5","-1","-2","-1","1","3","1","1","2","2","2","1","3","1","3","2","4","1","-1","4407.43631","1","4407.43631"
"158247794820999999999911506","1993.1","1993","2","1","2","1","1","7","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","2","1","1","2","3","4","1","1","0","1","0","5","1","-1","6525.3845","1","6525.3845"
"158262231043999999999913603","1993.1","1993","1","2","2","1","1","5","-1","1","-1","-1","1","-1","4","-1","-2","-1","2","5","3","2","2","4","6","2","0","0","1","0","98","4","-1","6089.81033","1","6089.81033"
"158429317845999999999921602","1993.1","1993","3","2","2","1","1","7","-1","2","-1","-1","1","-1","5","-1","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","5807.13836","1","5807.13836"
"158429317845999999999921603","1993.1","1993","1","1","2","1","1","7","-1","1","-1","-1","1","-1","3","-1","-2","-1","1","4","2","2","2","2","4","2","0","0","1","0","4","1","-1","5806.36539","1","5806.36539"
"158760270322999999999923501","1993.1","1993","2","2","2","1","1","1","-1","1","-1","-1","3","-1","4","-1","-2","-1","1","4","2","2","2","2","2","2","0","0","1","0","4","2","-1","5383.54377","1","5383.54377"
"158829961415999999999921602","1993.1","1993","2","1","2","2","2","1","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","2","1","2","2","3","4","1","1","0","1","0","3","1","-1","7091.5809","1","7091.5809"
"158834441814999999999923501","1993.1","1993","3","2","2","2","2","1","-1","5","-1","-1","1","-1","4","-1","-2","-1","1","3","1","1","2","2","1","3","5","1","2","2","3","1","-1","5058.05125","1","5058.05125"
"158834441841999999999943501","1993.1","1993","4","2","2","1","1","1","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","4","2","1","2","1","3","3","5","0","1","0","4","1","-1","5370.07442","1","5370.07442"
"158834960888999999999913601","1993.1","1993","3","2","2","1","1","3","-1","2","-1","-1","1","-1","4","-1","-2","-1","1","3","1","2","2","3","4","1","3","0","1","0","4","1","-1","5187.97723","1","5187.97723"
"158834960888999999999913601","1993.1","1993","3","2","2","1","1","3","-1","2","-1","-1","1","-1","4","-1","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","3","2","-1","5187.97723","1","5187.97723"
"158834960888999999999913601","1993.1","1993","3","2","2","1","1","3","-1","2","-1","-1","1","-1","4","-1","-2","-1","1","3","1","1","2","3","4","1","1","0","1","0","4","1","-1","5187.97723","1","5187.97723"
"158853443915999999999911506","1993.1","1993","1","2","2","1","1","5","-1","1","-1","-1","1","-1","3","-1","-2","-1","1","4","2","3","1","1","2","2","0","0","1","0","3","1","-1","4541.01327","1","4541.01327"
"158888545683999999999911502","1993.1","1993","5","2","2","1","1","6","-1","2","-1","-1","2","-1","5","-1","-2","-1","2","5","3","2","1","3","6","2","0","0","1","0","98","4","-1","4090.19767","1","4090.19767"
"158892681179999999999933502","1993.1","1993","4","1","2","2","2","5","-1","2","-1","-1","2","-1","5","-1","-2","-1","1","3","1","1","2","3","4","1","3","0","1","0","4","1","-1","7842.78346","1","7842.78346"
"158892681179999999999933502","1993.1","1993","4","1","2","2","2","5","-1","2","-1","-1","2","-1","5","-1","-2","-1","1","3","1","1","2","3","4","1","2","0","1","0","3","1","-1","7842.78346","1","7842.78346"
"158966769703999999999922601","1993.1","1993","3","2","2","1","1","3","-1","1","-1","-1","2","-1","5","-1","-2","-1","1","4","2","1","1","5","4","3","5","0","1","0","5","1","-1","3925.61791","1","3925.61791"
"158974469242999999999911502","1993.1","1993","6","2","1","1","6","3","-1","2","-1","-1","1","-1","2","-1","-2","-1","1","2","1","1","2","3","4","2","0","1","3","2","2","1","-1","3953.46676","1","3953.46676"
"159070600842999999999931501","1993.1","1993","4","1","2","1","1","1","-1","4","-1","-1","1","-1","4","-1","-2","-1","1","4","2","2","2","1","3","2","0","0","1","0","4","1","-1","4170.49976","1","4170.49976"
"159149432646999999999912601","1993.1","1993","5","1","2","1","1","3","-1","2","-1","-1","2","-1","4","-1","-2","-1","1","4","2","1","2","5","4","2","0","0","1","0","5","1","-1","4766.9129","1","4766.9129"
"159303490257999999999951601","1993.1","1993","3","2","2","2","2","2","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","2","1","1","2","3","4","1","1","0","1","0","4","1","-1","3654.79496","1","3654.79496"
"159361251479999999999911603","1993.1","1993","1","1","2","1","1","7","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","4","2","2","2","4","4","2","0","0","1","0","2","1","-1","3263.51859","1","3263.51859"
"159366924009999999999921602","1993.1","1993","4","2","2","1","1","6","-1","2","-1","-1","2","-1","5","-1","-2","-1","1","4","2","2","2","3","2","3","5","0","1","0","4","1","-1","7636.59267","1","7636.59267"
"159368355043999999999943601","1993.1","1993","4","2","1","1","6","2","-1","2","-1","-1","1","-1","4","-1","-2","-1","1","2","1","1","1","1","4","1","2","0","1","0","3","1","-1","4231.033790001","1","4231.033790001"
"159377487286999999999943503","1993.1","1993","3","1","2","1","1","1","-1","1","-1","-1","2","-1","5","-1","-2","-1","1","4","2","1","2","3","4","2","0","0","1","0","5","1","-1","5784.96889","1","5784.96889"
"159408651380999999999931602","1993.1","1993","4","2","2","1","1","1","-1","2","-1","-1","3","-1","4","-1","-2","-1","1","4","2","2","2","5","3","2","0","1","3","1","4","2","-1","2774.64289","1","2774.64289"
"159735791219999999999923601","1993.1","1993","3","2","2","2","2","3","-1","2","-1","-1","1","-1","5","-1","-2","-1","1","4","2","1","2","1","1","2","0","1","3","2","3","1","-1","8499.76521","1","8499.76521"
"159805188992999999999923601","1993.1","1993","2","2","2","1","1","1","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","3","1","1","1","1","1","1","4","1","3","2","3","1","-1","5349.80993","1","5349.80993"
"159825573262999999999913503","1993.1","1993","1","2","2","1","1","3","-1","1","-1","-1","1","-1","3","-1","-2","-1","1","4","2","1","2","1","3","2","0","0","1","0","2","3","-1","2893.89981","1","2893.89981"
"159941655479999999999923501","1993.1","1993","4","1","2","1","1","3","-1","2","-1","-1","3","-1","5","-1","-2","-1","1","4","2","1","2","3","4","2","0","0","1","0","3","1","-1","4340.247680001","1","4340.247680001"
"159941655479999999999923501","1993.1","1993","4","1","2","1","1","3","-1","2","-1","-1","3","-1","5","-1","-2","-1","1","3","1","1","2","5","4","1","2","0","1","0","3","2","-1","4340.247680001","1","4340.247680001"
"160065610839999999999913301","1993.1","1993","2","1","2","1","1","2","-1","2","-1","-1","1","-1","5","-1","-2","-1","1","4","2","1","2","4","4","2","0","0","1","0","3","1","-1","3993.77913","1","3993.77913"
"160065974892999999999923101","1993.1","1993","4","2","1","1","6","2","-1","2","-1","-1","2","-1","4","-1","-2","-1","2","5","3","2","2","3","4","2","0","0","1","0","2","1","-1","4284.09714","1","4284.09714"
"160065974892999999999923102","1993.1","1993","3","1","1","1","6","2","-1","2","-1","-1","2","-1","4","-1","-2","-1","1","2","1","1","2","3","4","1","1","0","1","0","5","1","-1","5102.82185","1","5102.82185"
"160071974451999999999913301","1993.1","1993","4","1","2","1","1","5","-1","2","-1","-1","2","-1","4","-1","-2","-1","1","3","1","2","2","3","4","1","3","0","1","0","5","1","-1","4859.98176","1","4859.98176"
"160102751183999999999913301","1993.1","1993","2","2","2","2","2","2","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","1","1","2","2","2","3","2","0","0","1","0","3","1","-1","6597.11228","1","6597.11228"
"160115661041999999999923301","1993.1","1993","3","1","2","1","1","4","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","2","1","-1","4305.48194","1","4305.48194"
"160121023442999999999923103","1993.1","1993","3","1","2","1","1","4","-1","1","-1","-1","2","-1","5","-1","-2","-1","1","4","2","2","2","5","4","2","0","0","1","0","4","1","-1","4250.03288","1","4250.03288"
"160121023442999999999923103","1993.1","1993","3","1","2","1","1","4","-1","1","-1","-1","2","-1","5","-1","-2","-1","1","4","2","2","2","5","4","2","0","0","1","0","4","1","-1","4250.03288","1","4250.03288"
"160121213883999999999913202","1993.1","1993","2","2","2","1","1","1","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","4","2","2","2","3","1","2","0","0","1","0","3","1","-1","7367.17801","1","7367.17801"
"160184105156999999999912304","1993.1","1993","1","1","2","3","3","1","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","4","2","2","2","4","4","2","0","0","1","0","5","1","-1","5050.85369","1","5050.85369"
"160194757042999999999912302","1993.1","1993","4","1","2","1","1","6","-1","2","-1","-1","2","-1","5","-1","-2","-1","1","3","1","2","2","3","4","1","4","0","1","0","4","1","-1","3724.23355","1","3724.23355"
"160199665824999999999913102","1993.1","1993","3","2","2","1","1","4","-1","1","-1","-1","2","-1","5","-1","-2","-1","1","4","2","1","2","1","4","2","0","0","1","0","4","1","-1","4745.7955","1","4745.7955"
"160408671452999999999913401","1993.1","1993","4","1","2","1","1","4","-1","4","-1","-1","2","-1","5","-1","-2","-1","1","4","2","1","2","3","3","2","0","0","1","0","3","1","-1","4433.07229","1","4433.07229"
"160448875284999999999921201","1993.1","1993","3","1","2","1","1","4","-1","2","-1","-1","2","-1","5","-1","-2","-1","1","4","2","1","2","3","3","2","0","1","3","2","3","2","-1","4831.40049","1","4831.40049"
"160449398220999999999921402","1993.1","1993","2","2","2","2","2","3","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","2","1","1","2","3","4","1","1","0","1","0","3","1","-1","5955.47808","1","5955.47808"
"160451346995999999999911402","1993.1","1993","2","1","2","1","1","1","-1","1","-1","-1","3","-1","4","-1","-2","-1","1","4","2","2","2","1","3","2","0","0","1","0","3","1","-1","5007.77441","1","5007.77441"
"160458726420999999999913101","1993.1","1993","4","1","2","1","1","2","-1","4","-1","-1","1","-1","4","-1","-2","-1","1","3","1","2","2","3","4","1","3","0","1","0","3","1","-1","5256.66123","1","5256.66123"
"160467489946999999999911404","1993.1","1993","1","1","1","1","6","5","-1","1","-1","-1","1","-1","3","-1","-2","-1","1","4","2","2","2","4","3","2","0","1","3","1","2","1","-1","3876.56776","1","3876.56776"
"160467489946999999999911404","1993.1","1993","1","1","1","1","6","5","-1","1","-1","-1","1","-1","3","-1","-2","-1","1","4","2","2","2","3","4","2","0","1","3","1","2","1","-1","3876.56776","1","3876.56776"
"160467489946999999999911404","1993.1","1993","1","1","1","1","6","5","-1","1","-1","-1","1","-1","3","-1","-2","-1","1","4","2","2","2","3","3","2","0","1","3","1","2","1","-1","3876.56776","1","3876.56776"
"160473487419999999999913301","1993.1","1993","3","1","2","1","1","5","-1","2","-1","-1","2","-1","4","-1","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","4252.80746","1","4252.80746"
"160494347520999999999923202","1993.1","1993","1","1","2","1","1","1","-1","1","-1","-1","2","-1","2","-1","-2","-1","1","4","2","2","2","1","3","2","0","1","3","1","5","1","-1","5098.49819","1","5098.49819"
"160514846539999999999911206","1993.1","1993","1","2","2","1","1","5","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","3","1","2","2","3","4","1","2","0","1","0","1","1","-1","3798.01265","1","3798.01265"
"160531087314999999999912103","1993.1","1993","3","1","2","1","1","4","-1","1","-1","-1","2","-1","5","-1","-2","-1","1","3","1","1","2","3","4","1","2","0","1","0","4","1","-1","4805.20787","1","4805.20787"
"160546583749999999999923402","1993.1","1993","1","1","2","1","1","1","-1","1","-1","-1","2","-1","4","-1","-2","-1","1","3","1","1","1","3","4","1","1","0","1","0","5","3","-1","3807.53971","1","3807.53971"
"160546583749999999999923402","1993.1","1993","1","1","2","1","1","1","-1","1","-1","-1","2","-1","4","-1","-2","-1","1","3","1","2","2","3","4","1","2","1","3","2","3","1","-1","3807.53971","1","3807.53971"
"160546583749999999999923402","1993.1","1993","1","1","2","1","1","1","-1","1","-1","-1","2","-1","4","-1","-2","-1","1","3","1","2","2","2","4","1","1","0","1","0","5","1","-1","3807.53971","1","3807.53971"
"160546583749999999999923403","1993.1","1993","1","2","2","1","1","1","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","2","2","-1","4421.53045","1","4421.53045"
"160546583792999999999923401","1993.1","1993","3","2","2","1","1","1","-1","1","-1","-1","2","-1","5","-1","-2","-1","1","4","2","2","2","2","2","2","0","1","3","1","3","1","-1","3624.22517","1","3624.22517"
"160546583792999999999923401","1993.1","1993","3","2","2","1","1","1","-1","1","-1","-1","2","-1","5","-1","-2","-1","1","4","2","2","2","2","2","2","0","0","1","0","3","1","-1","3624.22517","1","3624.22517"
"160546843701999999999913401","1993.1","1993","6","1","2","1","1","1","-1","2","-1","-1","2","-1","5","-1","-2","-1","1","3","1","2","2","3","4","1","3","0","1","0","3","1","-1","10093.17788","1","10093.17788"
"160552846354999999999912301","1993.1","1993","4","2","2","1","1","4","-1","4","-1","-1","1","-1","5","-1","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","4","1","-1","4415.439","1","4415.439"
"160552846354999999999912301","1993.1","1993","4","2","2","1","1","4","-1","4","-1","-1","1","-1","5","-1","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","4","1","-1","4415.439","1","4415.439"
"160552846354999999999912301","1993.1","1993","4","2","2","1","1","4","-1","4","-1","-1","1","-1","5","-1","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","4","1","-1","4415.439","1","4415.439"
"160554560544999999999912202","1993.1","1993","1","1","2","1","1","1","-1","1","-1","-1","2","-1","3","-1","-2","-1","1","4","2","1","2","1","4","2","0","0","1","0","4","1","-1","4174.16301","1","4174.16301"
"160554600524999999999922201","1993.1","1993","2","1","2","1","1","1","-1","1","-1","-1","1","-1","5","-1","-2","-1","1","4","2","2","2","4","4","2","0","0","1","0","3","1","-1","6368.08344","1","6368.08344"
"160554600571999999999922202","1993.1","1993","2","2","2","1","1","1","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","1","1","2","2","2","1","2","0","1","3","1","4","1","-1","4683.20308","1","4683.20308"
"160554603792999999999922102","1993.1","1993","1","2","2","1","1","2","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","4","2","1","1","1","4","3","5","0","1","0","4","1","-1","2819.24848","1","2819.24848"
"160554603792999999999922103","1993.1","1993","1","2","2","1","1","2","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","4","2","1","1","1","4","3","5","0","1","0","4","1","-1","2819.24848","1","2819.24848"
"160571975539999999999913402","1993.1","1993","1","1","2","1","1","5","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","4","2","1","2","3","3","2","0","1","3","1","5","1","-1","4343.97124","1","4343.97124"
"160571975539999999999913402","1993.1","1993","1","1","2","1","1","5","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","3","1","2","2","3","3","1","1","0","1","0","5","1","-1","4343.97124","1","4343.97124"
"160581216858999999999921302","1993.1","1993","2","1","2","1","1","3","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","4","2","2","2","1","4","2","0","1","3","1","3","1","-1","5554.71067","1","5554.71067"
"160596155357999999999921302","1993.1","1993","1","2","2","1","1","4","-1","1","-1","-1","1","-1","4","-1","-2","-1","1","4","2","2","2","1","3","2","0","0","1","0","2","2","-1","3961.44192","1","3961.44192"
"160598034294999999999921201","1993.1","1993","4","1","2","1","1","4","-1","5","-1","-1","1","-1","5","-1","-2","-1","1","4","2","2","2","2","3","2","0","0","1","0","4","1","-1","4042.83919","1","4042.83919"
"160598943928999999999911401","1993.1","1993","4","1","2","3","3","4","-1","4","-1","-1","3","-1","5","-1","-2","-1","1","4","2","1","2","4","3","2","0","0","1","0","2","1","-1","6451.67464","1","6451.67464"
"160598943928999999999911401","1993.1","1993","4","1","2","3","3","4","-1","4","-1","-1","3","-1","5","-1","-2","-1","1","4","2","1","2","4","3","2","0","0","1","0","2","1","-1","6451.67464","1","6451.67464"
"160627492931999999999911307","1993.1","1993","4","1","2","3","3","4","-1","2","-1","-1","2","-1","4","-1","-2","-1","1","3","1","1","1","1","3","1","3","1","2","2","5","1","-1","4957.08006","1","4957.08006"
